hospital_id,hour,weekday,patient_count,emergency_count,wait_minutes
city_general,6,6,20,1,1
st_marys,6,6,19,1,9
metrocare,6,6,28,8,4
govt_hospital,6,6,20,0,12
city_general,7,6,29,0,15
st_marys,7,6,12,2,6
metrocare,7,6,5,1,4
govt_hospital,7,6,17,3,2
city_general,8,6,26,4,4
st_marys,8,6,47,1,5
metrocare,8,6,52,3,11
govt_hospital,8,6,42,2,14
city_general,9,6,40,5,3
st_marys,9,6,38,6,15
metrocare,9,6,37,2,12
govt_hospital,9,6,35,0,10
city_general,10,6,25,4,9
st_marys,10,6,34,5,8
metrocare,10,6,40,4,11
govt_hospital,10,6,32,8,5
city_general,11,6,53,7,10
st_marys,11,6,31,1,5
metrocare,11,6,45,3,10
govt_hospital,11,6,45,2,5
city_general,12,6,1,0,8
st_marys,12,6,19,3,3
metrocare,12,6,6,0,11
govt_hospital,12,6,7,0,9
city_general,13,6,20,2,3
st_marys,13,6,15,0,5
metrocare,13,6,19,5,11
govt_hospital,13,6,19,0,6
city_general,14,6,4,0,-1
st_marys,14,6,10,0,8
metrocare,14,6,11,0,8
govt_hospital,14,6,26,2,3
city_general,15,6,12,0,6
st_marys,15,6,3,5,8
metrocare,15,6,14,0,3
govt_hospital,15,6,15,7,3
city_general,16,6,8,0,7
st_marys,16,6,16,4,7
metrocare,16,6,7,2,0
govt_hospital,16,6,17,3,4
city_general,17,6,40,4,15
st_marys,17,6,49,9,6
metrocare,17,6,37,10,7
govt_hospital,17,6,60,14,13
city_general,18,6,52,13,17
st_marys,18,6,61,10,17
metrocare,18,6,41,5,10
govt_hospital,18,6,50,4,11
city_general,19,6,57,4,10
st_marys,19,6,63,2,14
metrocare,19,6,57,10,8
govt_hospital,19,6,42,3,3
city_general,20,6,44,9,19
st_marys,20,6,43,0,6
metrocare,20,6,53,6,16
govt_hospital,20,6,36,4,8
city_general,21,6,2,0,3
st_marys,21,6,14,1,4
metrocare,21,6,18,2,5
govt_hospital,21,6,1,0,5
city_general,22,6,3,0,8
st_marys,22,6,23,2,7
metrocare,22,6,24,4,1
govt_hospital,22,6,19,0,14
city_general,23,6,5,3,8
st_marys,23,6,8,0,3
metrocare,23,6,9,0,2
govt_hospital,23,6,14,4,2
city_general,0,0,24,0,4
st_marys,0,0,21,7,14
metrocare,0,0,38,2,9
govt_hospital,0,0,12,2,6
city_general,1,0,15,3,0
st_marys,1,0,13,0,2
metrocare,1,0,4,3,10
govt_hospital,1,0,14,4,8
city_general,2,0,1,3,4
st_marys,2,0,40,3,10
metrocare,2,0,7,0,13
govt_hospital,2,0,24,4,12
city_general,3,0,13,1,3
st_marys,3,0,11,0,4
metrocare,3,0,13,4,11
govt_hospital,3,0,1,6,1
city_general,4,0,17,0,9
st_marys,4,0,24,4,11
metrocare,4,0,36,0,9
govt_hospital,4,0,1,3,5
city_general,5,0,10,0,2
st_marys,5,0,41,5,11
metrocare,5,0,36,2,8
govt_hospital,5,0,25,7,9
city_general,6,0,9,4,6
st_marys,6,0,30,7,5
metrocare,6,0,3,3,10
govt_hospital,6,0,4,0,1
city_general,7,0,8,0,10
st_marys,7,0,21,9,13
metrocare,7,0,15,0,3
govt_hospital,7,0,15,0,2
city_general,8,0,52,10,12
st_marys,8,0,52,11,4
metrocare,8,0,67,4,12
govt_hospital,8,0,54,0,11
city_general,9,0,73,6,12
st_marys,9,0,48,7,9
metrocare,9,0,58,6,10
govt_hospital,9,0,59,9,5
city_general,10,0,75,10,16
st_marys,10,0,82,14,13
metrocare,10,0,55,8,15
govt_hospital,10,0,57,12,15
city_general,11,0,39,8,7
st_marys,11,0,38,6,6
metrocare,11,0,76,9,14
govt_hospital,11,0,69,14,13
city_general,12,0,27,3,7
st_marys,12,0,6,6,7
metrocare,12,0,22,5,3
govt_hospital,12,0,15,5,9
city_general,13,0,14,2,6
st_marys,13,0,15,6,12
metrocare,13,0,11,3,10
govt_hospital,13,0,18,0,6
city_general,14,0,17,9,9
st_marys,14,0,16,5,6
metrocare,14,0,23,0,6
govt_hospital,14,0,32,5,12
city_general,15,0,30,2,13
st_marys,15,0,21,2,3
metrocare,15,0,35,5,8
govt_hospital,15,0,37,13,12
city_general,16,0,37,8,8
st_marys,16,0,24,5,8
metrocare,16,0,11,0,4
govt_hospital,16,0,26,0,10
city_general,17,0,68,11,11
st_marys,17,0,59,9,12
metrocare,17,0,91,12,15
govt_hospital,17,0,81,9,11
city_general,18,0,69,10,9
st_marys,18,0,76,11,14
metrocare,18,0,59,8,11
govt_hospital,18,0,75,6,19
city_general,19,0,75,7,11
st_marys,19,0,79,8,19
metrocare,19,0,76,4,9
govt_hospital,19,0,70,6,10
city_general,20,0,70,12,8
st_marys,20,0,59,7,8
metrocare,20,0,70,10,12
govt_hospital,20,0,74,11,2
city_general,21,0,27,4,7
st_marys,21,0,16,0,8
metrocare,21,0,1,0,10
govt_hospital,21,0,27,0,10
city_general,22,0,9,0,5
st_marys,22,0,29,6,0
metrocare,22,0,5,2,8
govt_hospital,22,0,21,6,6
city_general,23,0,1,0,-1
st_marys,23,0,15,4,7
metrocare,23,0,2,1,7
govt_hospital,23,0,25,5,12
city_general,0,1,14,0,8
st_marys,0,1,32,3,11
metrocare,0,1,20,2,8
govt_hospital,0,1,25,9,6
city_general,1,1,26,2,6
st_marys,1,1,21,2,5
metrocare,1,1,6,0,5
govt_hospital,1,1,48,9,7
city_general,2,1,34,2,8
st_marys,2,1,16,1,3
metrocare,2,1,12,0,15
govt_hospital,2,1,13,7,3
city_general,3,1,13,1,9
st_marys,3,1,23,3,0
metrocare,3,1,16,6,16
govt_hospital,3,1,25,3,15
city_general,4,1,22,5,12
st_marys,4,1,19,7,9
metrocare,4,1,26,9,12
govt_hospital,4,1,9,4,2
city_general,5,1,17,0,7
st_marys,5,1,20,1,6
metrocare,5,1,10,2,7
govt_hospital,5,1,22,4,14
city_general,6,1,24,1,8
st_marys,6,1,1,3,0
metrocare,6,1,17,5,4
govt_hospital,6,1,13,1,8
city_general,7,1,16,3,7
st_marys,7,1,36,0,5
metrocare,7,1,17,1,8
govt_hospital,7,1,28,4,11
city_general,8,1,70,5,7
st_marys,8,1,59,8,12
metrocare,8,1,61,13,9
govt_hospital,8,1,54,5,11
city_general,9,1,75,13,9
st_marys,9,1,70,6,9
metrocare,9,1,43,2,5
govt_hospital,9,1,59,8,7
city_general,10,1,57,11,9
st_marys,10,1,62,10,9
metrocare,10,1,60,10,12
govt_hospital,10,1,58,12,14
city_general,11,1,66,12,10
st_marys,11,1,53,5,13
metrocare,11,1,46,8,5
govt_hospital,11,1,65,13,5
city_general,12,1,2,0,5
st_marys,12,1,15,0,5
metrocare,12,1,29,4,9
govt_hospital,12,1,17,0,5
city_general,13,1,23,4,11
st_marys,13,1,5,2,5
metrocare,13,1,23,3,17
govt_hospital,13,1,29,4,7
city_general,14,1,19,3,3
st_marys,14,1,26,1,4
metrocare,14,1,5,0,6
govt_hospital,14,1,30,0,2
city_general,15,1,15,0,10
st_marys,15,1,15,1,8
metrocare,15,1,14,1,6
govt_hospital,15,1,25,8,7
city_general,16,1,31,7,7
st_marys,16,1,33,2,4
metrocare,16,1,28,1,5
govt_hospital,16,1,41,6,9
city_general,17,1,71,13,17
st_marys,17,1,63,13,15
metrocare,17,1,88,10,11
govt_hospital,17,1,75,11,21
city_general,18,1,74,12,15
st_marys,18,1,68,8,13
metrocare,18,1,63,10,7
govt_hospital,18,1,61,5,10
city_general,19,1,75,13,16
st_marys,19,1,69,5,15
metrocare,19,1,66,8,11
govt_hospital,19,1,64,10,1
city_general,20,1,60,8,9
st_marys,20,1,51,5,6
metrocare,20,1,71,9,7
govt_hospital,20,1,50,5,17
city_general,21,1,21,4,1
st_marys,21,1,15,3,12
metrocare,21,1,11,6,0
govt_hospital,21,1,16,6,14
city_general,22,1,26,3,7
st_marys,22,1,21,2,4
metrocare,22,1,4,1,6
govt_hospital,22,1,26,6,8
city_general,23,1,20,1,8
st_marys,23,1,35,11,15
metrocare,23,1,26,4,4
govt_hospital,23,1,23,4,2
city_general,0,2,22,2,5
st_marys,0,2,39,7,8
metrocare,0,2,31,6,8
govt_hospital,0,2,1,0,3
city_general,1,2,22,4,11
st_marys,1,2,28,2,16
metrocare,1,2,4,1,7
govt_hospital,1,2,13,5,9
city_general,2,2,17,2,4
st_marys,2,2,37,0,10
metrocare,2,2,26,3,7
govt_hospital,2,2,13,4,8
city_general,3,2,22,5,2
st_marys,3,2,6,8,6
metrocare,3,2,28,6,11
govt_hospital,3,2,11,0,3
city_general,4,2,15,6,3
st_marys,4,2,17,0,-2
metrocare,4,2,26,3,12
govt_hospital,4,2,20,3,6
city_general,5,2,20,4,9
st_marys,5,2,10,5,8
metrocare,5,2,16,5,11
govt_hospital,5,2,21,6,5
city_general,6,2,14,6,3
st_marys,6,2,31,3,9
metrocare,6,2,40,7,11
govt_hospital,6,2,8,2,9
city_general,7,2,6,3,3
st_marys,7,2,1,2,4
metrocare,7,2,37,2,2
govt_hospital,7,2,16,2,10
city_general,8,2,41,4,17
st_marys,8,2,63,7,6
metrocare,8,2,38,6,9
govt_hospital,8,2,66,15,11
city_general,9,2,67,10,9
st_marys,9,2,42,3,1
metrocare,9,2,59,9,11
govt_hospital,9,2,61,6,15
city_general,10,2,43,9,9
st_marys,10,2,76,12,11
metrocare,10,2,70,13,5
govt_hospital,10,2,57,7,9
city_general,11,2,49,8,11
st_marys,11,2,66,8,11
metrocare,11,2,68,18,16
govt_hospital,11,2,43,6,14
city_general,12,2,16,0,3
st_marys,12,2,25,7,7
metrocare,12,2,26,2,12
govt_hospital,12,2,17,0,6
city_general,13,2,26,2,10
st_marys,13,2,37,10,2
metrocare,13,2,24,8,6
govt_hospital,13,2,14,5,0
city_general,14,2,26,0,0
st_marys,14,2,1,0,1
metrocare,14,2,12,1,3
govt_hospital,14,2,36,3,9
city_general,15,2,11,1,3
st_marys,15,2,25,1,9
metrocare,15,2,27,0,6
govt_hospital,15,2,19,0,12
city_general,16,2,28,6,14
st_marys,16,2,21,6,8
metrocare,16,2,23,0,0
govt_hospital,16,2,23,2,1
city_general,17,2,66,14,15
st_marys,17,2,83,18,10
metrocare,17,2,47,9,-1
govt_hospital,17,2,65,12,13
city_general,18,2,76,13,9
st_marys,18,2,61,11,1
metrocare,18,2,55,10,8
govt_hospital,18,2,63,7,5
city_general,19,2,57,10,10
st_marys,19,2,70,8,9
metrocare,19,2,91,16,15
govt_hospital,19,2,63,11,12
city_general,20,2,75,12,11
st_marys,20,2,58,13,17
metrocare,20,2,78,12,20
govt_hospital,20,2,57,10,7
city_general,21,2,12,0,7
st_marys,21,2,23,0,9
metrocare,21,2,5,1,4
govt_hospital,21,2,35,6,10
city_general,22,2,28,3,8
st_marys,22,2,16,0,4
metrocare,22,2,34,6,0
govt_hospital,22,2,23,3,5
city_general,23,2,13,0,4
st_marys,23,2,29,7,9
metrocare,23,2,20,1,6
govt_hospital,23,2,24,7,7
city_general,0,3,24,9,9
st_marys,0,3,18,7,6
metrocare,0,3,1,0,8
govt_hospital,0,3,18,6,7
city_general,1,3,32,5,10
st_marys,1,3,30,4,12
metrocare,1,3,15,0,5
govt_hospital,1,3,27,5,9
city_general,2,3,21,0,9
st_marys,2,3,11,0,5
metrocare,2,3,12,3,5
govt_hospital,2,3,33,3,10
city_general,3,3,25,5,11
st_marys,3,3,20,7,5
metrocare,3,3,20,12,16
govt_hospital,3,3,23,3,14
city_general,4,3,24,3,2
st_marys,4,3,9,1,9
metrocare,4,3,26,4,16
govt_hospital,4,3,43,6,10
city_general,5,3,17,6,4
st_marys,5,3,2,0,3
metrocare,5,3,22,4,-1
govt_hospital,5,3,30,0,3
city_general,6,3,18,4,11
st_marys,6,3,9,0,3
metrocare,6,3,36,12,13
govt_hospital,6,3,1,0,8
city_general,7,3,24,4,8
st_marys,7,3,23,5,0
metrocare,7,3,20,1,3
govt_hospital,7,3,12,8,4
city_general,8,3,56,12,10
st_marys,8,3,46,9,7
metrocare,8,3,57,19,8
govt_hospital,8,3,58,5,3
city_general,9,3,44,8,6
st_marys,9,3,47,1,12
metrocare,9,3,50,4,8
govt_hospital,9,3,66,7,9
city_general,10,3,71,11,14
st_marys,10,3,62,11,11
metrocare,10,3,67,9,6
govt_hospital,10,3,41,9,7
city_general,11,3,45,6,11
st_marys,11,3,62,11,13
metrocare,11,3,72,11,7
govt_hospital,11,3,62,14,9
city_general,12,3,11,2,3
st_marys,12,3,37,8,8
metrocare,12,3,26,4,3
govt_hospital,12,3,20,5,4
city_general,13,3,14,0,0
st_marys,13,3,24,4,7
metrocare,13,3,17,0,8
govt_hospital,13,3,12,2,11
city_general,14,3,27,1,9
st_marys,14,3,27,3,-6
metrocare,14,3,23,8,10
govt_hospital,14,3,1,0,7
city_general,15,3,36,11,7
st_marys,15,3,16,2,8
metrocare,15,3,10,0,7
govt_hospital,15,3,17,3,10
city_general,16,3,11,5,8
st_marys,16,3,10,1,4
metrocare,16,3,12,0,10
govt_hospital,16,3,17,7,3
city_general,17,3,66,10,6
st_marys,17,3,71,1,13
metrocare,17,3,74,11,10
govt_hospital,17,3,66,9,10
city_general,18,3,96,10,14
st_marys,18,3,66,9,14
metrocare,18,3,67,7,15
govt_hospital,18,3,84,17,17
city_general,19,3,78,12,14
st_marys,19,3,68,10,15
metrocare,19,3,75,14,11
govt_hospital,19,3,76,8,16
city_general,20,3,62,9,12
st_marys,20,3,62,8,13
metrocare,20,3,71,16,6
govt_hospital,20,3,62,8,7
city_general,21,3,11,7,0
st_marys,21,3,16,0,5
metrocare,21,3,12,4,8
govt_hospital,21,3,9,3,5
city_general,22,3,24,3,4
st_marys,22,3,8,3,3
metrocare,22,3,35,0,3
govt_hospital,22,3,17,6,0
city_general,23,3,38,5,12
st_marys,23,3,21,5,9
metrocare,23,3,3,0,7
govt_hospital,23,3,14,0,5
city_general,0,4,39,7,5
st_marys,0,4,19,1,7
metrocare,0,4,45,1,6
govt_hospital,0,4,10,0,5
city_general,1,4,18,4,6
st_marys,1,4,24,6,10
metrocare,1,4,27,3,17
govt_hospital,1,4,33,6,11
city_general,2,4,19,4,9
st_marys,2,4,12,0,9
metrocare,2,4,17,6,5
govt_hospital,2,4,2,4,3
city_general,3,4,8,3,3
st_marys,3,4,15,2,2
metrocare,3,4,17,2,0
govt_hospital,3,4,23,6,17
city_general,4,4,14,1,7
st_marys,4,4,13,0,10
metrocare,4,4,25,0,5
govt_hospital,4,4,32,6,5
city_general,5,4,34,5,13
st_marys,5,4,1,0,0
metrocare,5,4,22,9,6
govt_hospital,5,4,22,4,8
city_general,6,4,23,0,3
st_marys,6,4,18,3,5
metrocare,6,4,17,7,6
govt_hospital,6,4,29,4,5
city_general,7,4,18,3,6
st_marys,7,4,1,0,3
metrocare,7,4,13,0,4
govt_hospital,7,4,18,2,12
city_general,8,4,51,10,8
st_marys,8,4,50,7,10
metrocare,8,4,53,6,8
govt_hospital,8,4,48,9,13
city_general,9,4,71,10,13
st_marys,9,4,58,8,9
metrocare,9,4,67,10,7
govt_hospital,9,4,70,12,7
city_general,10,4,68,11,21
st_marys,10,4,70,10,6
metrocare,10,4,52,8,8
govt_hospital,10,4,72,9,12
city_general,11,4,63,11,7
st_marys,11,4,55,9,12
metrocare,11,4,59,6,9
govt_hospital,11,4,46,3,5
city_general,12,4,11,3,3
st_marys,12,4,5,2,1
metrocare,12,4,18,5,2
govt_hospital,12,4,22,7,3
city_general,13,4,21,0,7
st_marys,13,4,23,3,1
metrocare,13,4,24,2,5
govt_hospital,13,4,23,4,2
city_general,14,4,14,3,4
st_marys,14,4,19,0,8
metrocare,14,4,31,4,9
govt_hospital,14,4,25,0,10
city_general,15,4,23,3,2
st_marys,15,4,2,0,11
metrocare,15,4,22,1,10
govt_hospital,15,4,27,5,10
city_general,16,4,10,9,7
st_marys,16,4,24,5,1
metrocare,16,4,3,0,4
govt_hospital,16,4,28,2,15
city_general,17,4,68,9,5
st_marys,17,4,77,8,13
metrocare,17,4,79,9,14
govt_hospital,17,4,59,13,12
city_general,18,4,73,12,12
st_marys,18,4,81,13,11
metrocare,18,4,60,8,9
govt_hospital,18,4,69,6,15
city_general,19,4,61,11,13
st_marys,19,4,60,6,13
metrocare,19,4,57,10,6
govt_hospital,19,4,62,4,7
city_general,20,4,87,11,9
st_marys,20,4,73,15,13
metrocare,20,4,67,10,11
govt_hospital,20,4,60,5,13
city_general,21,4,23,1,4
st_marys,21,4,23,3,4
metrocare,21,4,16,1,16
govt_hospital,21,4,26,6,10
city_general,22,4,19,0,12
st_marys,22,4,16,0,7
metrocare,22,4,26,0,11
govt_hospital,22,4,17,0,7
city_general,23,4,14,0,2
st_marys,23,4,1,1,6
metrocare,23,4,32,5,10
govt_hospital,23,4,23,4,4
city_general,0,5,8,2,4
st_marys,0,5,1,0,10
metrocare,0,5,5,0,10
govt_hospital,0,5,1,0,0
city_general,1,5,16,0,12
st_marys,1,5,12,3,5
metrocare,1,5,14,1,0
govt_hospital,1,5,21,6,0
city_general,2,5,8,0,2
st_marys,2,5,5,0,12
metrocare,2,5,13,5,7
govt_hospital,2,5,17,2,5
city_general,3,5,4,3,6
st_marys,3,5,26,2,12
metrocare,3,5,24,7,10
govt_hospital,3,5,12,0,4
city_general,4,5,25,5,4
st_marys,4,5,25,4,7
metrocare,4,5,20,1,4
govt_hospital,4,5,10,4,7
city_general,5,5,8,2,5
st_marys,5,5,24,2,12
metrocare,5,5,30,3,2
govt_hospital,5,5,2,2,8
city_general,6,5,20,2,6
st_marys,6,5,5,0,0
metrocare,6,5,2,1,12
govt_hospital,6,5,18,2,7
city_general,7,5,3,2,9
st_marys,7,5,32,9,7
metrocare,7,5,12,0,9
govt_hospital,7,5,18,5,13
city_general,8,5,20,3,7
st_marys,8,5,29,5,4
metrocare,8,5,41,10,3
govt_hospital,8,5,34,4,14
city_general,9,5,54,8,12
st_marys,9,5,39,9,11
metrocare,9,5,54,9,9
govt_hospital,9,5,33,4,6
city_general,10,5,40,3,3
st_marys,10,5,42,5,10
metrocare,10,5,50,10,15
govt_hospital,10,5,40,6,9
city_general,11,5,42,8,12
st_marys,11,5,45,12,7
metrocare,11,5,39,8,10
govt_hospital,11,5,23,4,9
city_general,12,5,3,0,2
st_marys,12,5,3,0,7
metrocare,12,5,10,1,15
govt_hospital,12,5,5,0,14
city_general,13,5,29,3,12
st_marys,13,5,28,0,4
metrocare,13,5,19,0,9
govt_hospital,13,5,19,6,1
city_general,14,5,26,6,12
st_marys,14,5,18,4,5
metrocare,14,5,12,0,11
govt_hospital,14,5,22,2,9
city_general,15,5,7,0,1
st_marys,15,5,29,6,7
metrocare,15,5,1,0,5
govt_hospital,15,5,23,3,5
city_general,16,5,26,4,2
st_marys,16,5,22,0,4
metrocare,16,5,30,6,14
govt_hospital,16,5,8,1,7
city_general,17,5,39,12,8
st_marys,17,5,39,5,13
metrocare,17,5,41,6,8
govt_hospital,17,5,47,1,15
city_general,18,5,48,6,18
st_marys,18,5,49,7,9
metrocare,18,5,42,5,6
govt_hospital,18,5,55,4,8
city_general,19,5,48,6,18
st_marys,19,5,54,12,9
metrocare,19,5,50,5,8
govt_hospital,19,5,42,3,7
city_general,20,5,39,3,10
st_marys,20,5,51,8,5
metrocare,20,5,40,8,9
govt_hospital,20,5,63,11,3
city_general,21,5,6,4,8
st_marys,21,5,1,2,7
metrocare,21,5,17,4,4
govt_hospital,21,5,13,3,4
city_general,22,5,15,3,4
st_marys,22,5,16,0,8
metrocare,22,5,26,0,6
govt_hospital,22,5,30,5,9
city_general,23,5,6,0,3
st_marys,23,5,19,1,15
metrocare,23,5,4,1,13
govt_hospital,23,5,18,2,11
city_general,0,6,12,1,-5
st_marys,0,6,16,0,7
metrocare,0,6,25,7,1
govt_hospital,0,6,24,0,7
city_general,1,6,11,7,5
st_marys,1,6,1,0,4
metrocare,1,6,12,7,3
govt_hospital,1,6,10,5,4
city_general,2,6,4,1,4
st_marys,2,6,24,4,8
metrocare,2,6,2,1,9
govt_hospital,2,6,25,3,5
city_general,3,6,14,0,9
st_marys,3,6,1,0,2
metrocare,3,6,15,0,6
govt_hospital,3,6,11,5,0
city_general,4,6,18,0,8
st_marys,4,6,1,0,-1
metrocare,4,6,4,7,5
govt_hospital,4,6,1,1,5
city_general,5,6,16,5,5
st_marys,5,6,16,0,3
metrocare,5,6,7,4,0
govt_hospital,5,6,1,0,1
city_general,6,6,29,8,11
st_marys,6,6,4,0,8
metrocare,6,6,28,8,5
govt_hospital,6,6,18,7,-4
city_general,7,6,25,0,3
st_marys,7,6,11,0,9
metrocare,7,6,7,0,12
govt_hospital,7,6,28,5,4
city_general,8,6,38,7,9
st_marys,8,6,42,8,6
metrocare,8,6,50,8,8
govt_hospital,8,6,44,9,8
city_general,9,6,21,6,13
st_marys,9,6,36,7,9
metrocare,9,6,28,0,6
govt_hospital,9,6,47,10,8
city_general,10,6,34,7,13
st_marys,10,6,53,12,13
metrocare,10,6,38,8,10
govt_hospital,10,6,39,2,5
city_general,11,6,36,2,13
st_marys,11,6,61,6,15
metrocare,11,6,49,6,11
govt_hospital,11,6,39,7,1
city_general,12,6,9,0,1
st_marys,12,6,9,3,8
metrocare,12,6,8,3,6
govt_hospital,12,6,12,0,4
city_general,13,6,26,0,7
st_marys,13,6,12,1,7
metrocare,13,6,13,6,4
govt_hospital,13,6,20,6,15
city_general,14,6,5,3,0
st_marys,14,6,29,7,3
metrocare,14,6,9,1,10
govt_hospital,14,6,24,5,4
city_general,15,6,3,0,3
st_marys,15,6,9,10,12
metrocare,15,6,11,3,1
govt_hospital,15,6,24,6,8
city_general,16,6,11,0,9
st_marys,16,6,22,1,3
metrocare,16,6,4,1,3
govt_hospital,16,6,12,0,5
city_general,17,6,72,12,9
st_marys,17,6,52,7,7
metrocare,17,6,57,8,15
govt_hospital,17,6,49,6,16
city_general,18,6,42,9,5
st_marys,18,6,51,9,15
metrocare,18,6,58,12,15
govt_hospital,18,6,36,2,1
city_general,19,6,36,11,12
st_marys,19,6,47,6,6
metrocare,19,6,45,8,10
govt_hospital,19,6,18,5,7
city_general,20,6,43,10,11
st_marys,20,6,39,5,9
metrocare,20,6,43,6,6
govt_hospital,20,6,53,10,7
city_general,21,6,13,2,12
st_marys,21,6,3,0,1
metrocare,21,6,25,5,0
govt_hospital,21,6,14,1,8
city_general,22,6,15,0,0
st_marys,22,6,3,0,4
metrocare,22,6,1,0,2
govt_hospital,22,6,20,4,7
city_general,23,6,28,2,6
st_marys,23,6,16,6,2
metrocare,23,6,12,0,6
govt_hospital,23,6,17,0,8
city_general,0,0,15,3,7
st_marys,0,0,17,3,9
metrocare,0,0,27,9,8
govt_hospital,0,0,20,0,6
city_general,1,0,29,6,11
st_marys,1,0,14,0,0
metrocare,1,0,22,3,9
govt_hospital,1,0,12,0,10
city_general,2,0,7,0,6
st_marys,2,0,21,6,1
metrocare,2,0,28,6,8
govt_hospital,2,0,17,1,3
city_general,3,0,24,2,4
st_marys,3,0,45,12,14
metrocare,3,0,13,6,4
govt_hospital,3,0,15,7,6
city_general,4,0,6,3,5
st_marys,4,0,23,0,4
metrocare,4,0,36,7,9
govt_hospital,4,0,18,0,4
city_general,5,0,15,3,5
st_marys,5,0,23,2,11
metrocare,5,0,1,2,9
govt_hospital,5,0,6,0,-2
city_general,6,0,14,0,8
st_marys,6,0,28,9,14
metrocare,6,0,2,1,9
govt_hospital,6,0,21,3,0
city_general,7,0,8,0,3
st_marys,7,0,13,0,16
metrocare,7,0,12,2,12
govt_hospital,7,0,31,3,14
city_general,8,0,65,11,5
st_marys,8,0,69,9,15
metrocare,8,0,64,9,14
govt_hospital,8,0,66,10,4
city_general,9,0,58,3,15
st_marys,9,0,78,13,14
metrocare,9,0,46,9,10
govt_hospital,9,0,57,7,14
city_general,10,0,59,6,8
st_marys,10,0,41,0,8
metrocare,10,0,62,10,9
govt_hospital,10,0,40,13,9
city_general,11,0,55,8,9
st_marys,11,0,69,7,10
metrocare,11,0,54,5,14
govt_hospital,11,0,73,20,15
city_general,12,0,13,0,0
st_marys,12,0,9,0,9
metrocare,12,0,13,3,13
govt_hospital,12,0,28,3,4
city_general,13,0,16,0,4
st_marys,13,0,18,5,11
metrocare,13,0,26,3,13
govt_hospital,13,0,6,1,3
city_general,14,0,12,0,8
st_marys,14,0,23,6,10
metrocare,14,0,33,4,7
govt_hospital,14,0,18,5,3
city_general,15,0,2,1,10
st_marys,15,0,1,1,10
metrocare,15,0,25,0,6
govt_hospital,15,0,8,1,12
city_general,16,0,22,0,9
st_marys,16,0,18,1,1
metrocare,16,0,19,6,9
govt_hospital,16,0,39,9,9
city_general,17,0,62,8,12
st_marys,17,0,46,5,8
metrocare,17,0,70,8,5
govt_hospital,17,0,53,8,13
city_general,18,0,69,9,16
st_marys,18,0,70,7,13
metrocare,18,0,67,7,13
govt_hospital,18,0,69,11,14
city_general,19,0,73,7,9
st_marys,19,0,71,13,16
metrocare,19,0,75,9,0
govt_hospital,19,0,77,11,14
city_general,20,0,76,6,7
st_marys,20,0,59,7,13
metrocare,20,0,81,15,13
govt_hospital,20,0,80,11,17
city_general,21,0,34,7,16
st_marys,21,0,12,2,8
metrocare,21,0,23,8,8
govt_hospital,21,0,14,0,1
city_general,22,0,28,2,3
st_marys,22,0,16,3,11
metrocare,22,0,29,3,5
govt_hospital,22,0,40,6,11
city_general,23,0,17,2,6
st_marys,23,0,11,0,2
metrocare,23,0,33,5,4
govt_hospital,23,0,10,1,2
city_general,0,1,25,9,10
st_marys,0,1,26,7,20
metrocare,0,1,11,0,10
govt_hospital,0,1,4,2,4
city_general,1,1,29,8,5
st_marys,1,1,25,9,8
metrocare,1,1,36,5,17
govt_hospital,1,1,23,4,7
city_general,2,1,14,0,1
st_marys,2,1,22,3,11
metrocare,2,1,21,0,7
govt_hospital,2,1,21,0,7
city_general,3,1,20,4,6
st_marys,3,1,15,0,12
metrocare,3,1,34,2,9
govt_hospital,3,1,21,6,12
city_general,4,1,20,0,12
st_marys,4,1,2,4,0
metrocare,4,1,28,3,5
govt_hospital,4,1,14,0,10
city_general,5,1,9,0,11
st_marys,5,1,23,4,10
metrocare,5,1,26,6,1
govt_hospital,5,1,12,1,4
city_general,6,1,13,6,7
st_marys,6,1,25,9,4
metrocare,6,1,33,7,8
govt_hospital,6,1,14,4,10
city_general,7,1,11,0,9
st_marys,7,1,29,0,8
metrocare,7,1,28,1,7
govt_hospital,7,1,25,2,12
city_general,8,1,65,11,11
st_marys,8,1,70,10,12
metrocare,8,1,61,13,16
govt_hospital,8,1,45,6,11
city_general,9,1,54,8,6
st_marys,9,1,50,0,5
metrocare,9,1,33,2,9
govt_hospital,9,1,60,10,13
city_general,10,1,56,8,13
st_marys,10,1,76,9,18
metrocare,10,1,66,8,4
govt_hospital,10,1,68,9,10
city_general,11,1,65,5,13
st_marys,11,1,59,12,10
metrocare,11,1,53,4,14
govt_hospital,11,1,50,7,13
city_general,12,1,21,3,4
st_marys,12,1,27,2,12
metrocare,12,1,17,5,4
govt_hospital,12,1,33,9,7
city_general,13,1,22,0,14
st_marys,13,1,39,9,5
metrocare,13,1,25,10,3
govt_hospital,13,1,21,5,5
city_general,14,1,16,2,8
st_marys,14,1,13,1,7
metrocare,14,1,23,0,6
govt_hospital,14,1,1,0,10
city_general,15,1,26,5,11
st_marys,15,1,25,8,11
metrocare,15,1,13,2,8
govt_hospital,15,1,15,3,3
city_general,16,1,13,0,9
st_marys,16,1,42,5,8
metrocare,16,1,24,0,9
govt_hospital,16,1,13,5,5
city_general,17,1,72,13,15
st_marys,17,1,65,9,5
metrocare,17,1,80,8,20
govt_hospital,17,1,75,10,11
city_general,18,1,56,14,14
st_marys,18,1,75,5,20
metrocare,18,1,91,6,11
